v0,r0,t0,w_wh,w_m,T_m,T_a,F_trac,F_drag,F_down,F_RR,F_net_tan,a_tan0,P_battery,Pack Voltage,Pack Capacity,Pack Current,Energy Use,SoC Capacity,Dissipated Power,Battery Temp,Drooped Voltage,Total Losses,Total Losses NRG,Heatsink Temp
94.52915625111125,72.02999999999994,4.927028710077595,114.86482484095369,15718.265747375197,8.926176545,127.91210988985002,1119.0910751517936,259.0046984147661,71.13319007896122,22.307940000000002,837.7784367370275,3.6841619909280015,68.37720003531439,487.35931647927896,13.88875096459471,140.30141155252045,0.05758050457071231,99.20536403281936,22.046624413665285,31.37083129452742,377.3630098221029,15447.334839174811,0.008600656647635041,30.024725848730572
94.53420712279261,72.03999999999995,4.9274095347847995,114.87096228588584,15719.105604055314,8.926176545,127.91210988985002,1119.0910751517936,259.03237737643747,71.13699085990143,22.307940000000002,837.7507577753561,3.684040271659437,68.37720003741103,487.35928183616954,13.888736122860273,140.3014215299108,0.05758773821477668,99.20525802043052,22.046627549311367,31.371091662148533,377.3629673567195,15447.337036217497,0.008602290825606165,30.024732279940466
94.53925755776521,72.04999999999995,4.92779033914633,114.87709920016187,15719.945388119697,8.926176545,127.91210988985002,1119.0910751517936,259.0600554236368,71.14079131221833,22.307940000000002,837.7230797281568,3.6839185564122987,68.3772000395066,487.35924719490856,13.888721281917704,140.30143150676824,0.0575949714723276,99.20515201369788,22.046630684790188,31.37135201582585,377.36292489360227,15447.339233142991,0.008603924916491043,30.024738712019882
94.54430755610456,72.05999999999996,4.928171123166118,114.88323558387353,15720.785099580897,8.926176545,127.91210988985002,1119.0910751517936,259.0877325563944,71.14459143596868,22.307940000000002,837.6954025953992,3.683796845186452,68.37720004158248,487.3592125554956,13.88870644176685,140.3014414830547,0.05760220434343979,99.20504601262036,22.046633820089788,31.371612355562064,377.36288243278074,15447.341429942911,0.00860555892030652,30.024745144968687
94.54935711788612,72.06999999999996,4.928551886848097,114.88937143711253,15721.624738451466,8.926176545,127.91210988985002,1119.0910751517936,259.1154087747405,71.1483912312093,22.307940000000002,837.6677263770531,3.683675137981764,68.37720004367574,487.35917791793025,13.88869160240756,140.30145145884632,0.057609436828187935,99.20494001719685,22.04663695523409,31.371872681359868,377.36283997419474,15447.343626634018,0.008607192837069432,30.024751578786745
94.55440624318535,72.07999999999997,4.928932630196194,114.89550675997053,15722.464304743946,8.926176545,127.91210988985002,1119.0910751517936,259.1430840787051,71.15219069799697,22.307940000000002,837.6400510730884,3.6835534347981023,68.37720004576775,487.3591432822122,13.88867676383968,140.30146143410502,0.05761666892664672,99.20483402742629,22.046640090211138,31.372132993221957,377.36279751787384,15447.345823207937,0.008608826666796616,30.024758013473924
94.55945493207767,72.08999999999997,4.929313353214341,114.9016415525392,15723.303798470879,8.926176545,127.91210988985002,1119.0910751517936,259.17075846831864,71.15598983638844,22.307940000000002,837.612376683475,3.683431735635334,68.37720004785851,487.359108648341,13.888661926063055,140.30147140883085,0.057623900638890765,99.20472804330754,22.046643225020937,31.37239329115102,377.36275506381764,15447.348019664672,0.008610460409504889,30.02476444903009
94.5645031846385,72.09999999999998,4.929694055906464,114.9077758149102,15724.143219644811,8.926176545,127.91210988985002,1119.0910751517936,259.1984319436112,71.15978864644046,22.307940000000002,837.5847032081824,3.683310040493326,68.37720004994792,487.35907401631647,13.888647089077534,140.30148138302374,0.05763113196499472,99.20462206483953,22.046646359663473,31.37265357514975,377.36271261202586,15447.350216004208,0.008612094065211079,30.02477088545511
94.56955100094322,72.10999999999999,4.93007473827649,114.9139095471751,15724.98256827827,8.926176545,127.91210988985002,1119.0910751517936,259.22610450461303,71.16358712820977,22.307940000000002,837.5570306471806,3.683188349371946,68.37720005203593,487.3590393861381,13.888632252882964,140.30149135668373,0.05763836290503318,99.20451609202117,22.046649494138748,31.37291384522084,377.36267016249803,15447.352412226552,0.008613727633932002,30.024777322748847
94.5745983810672,72.11999999999999,4.930455400328345,114.92004274942549,15725.821844383794,8.926176545,127.91210988985002,1119.0910751517936,259.2537761513543,71.16738528175307,22.307940000000002,837.5293590004393,3.683066662271061,68.37720005412254,487.35900475780556,13.888617417479193,140.30150132981083,0.05764559345908072,99.20441012485138,22.04665262844678,31.373174101366974,377.3626277152339,15447.354608331712,0.00861536111568447,30.02478376091117
94.57964532508576,72.13,4.930836042065952,114.9261754217529,15726.661047973905,8.926176545,127.91210988985002,1119.0910751517936,259.28144688386527,71.17118310712705,22.307940000000002,837.5016882679283,3.682944979190538,68.37720005620766,487.3589701313186,13.888602582866065,140.301511302405,0.05765282362721191,99.20430416332904,22.046655762587548,31.373434343590844,377.36258527023307,15447.356804319674,0.008616994510485289,30.024790199941943
94.58469183307426,72.14,4.931216663493234,114.93230756424889,15727.50017906113,8.926176545,127.91210988985002,1119.0910751517936,259.30911670217614,71.17498060438838,22.307940000000002,837.4740184496175,3.6828233001302437,68.37720005830978,487.3589355066767,13.888587749043431,140.30152127450432,0.05766005340950127,99.20419820745308,22.04665889657301,31.373694571895136,377.3625428274653,15447.359000198823,0.008618627818351257,30.024796639841036
94.58973790510797,72.15,4.931597264614113,114.93843917700492,15728.339237657987,8.926176545,127.91210988985002,1119.0910751517936,259.3367856063171,71.17877777359375,22.307940000000002,837.4463495454764,3.6827016250900457,68.3772000603918,487.35890088387964,13.888572916011137,140.3015312460327,0.057667282806023304,99.20409225722241,22.04666203037927,31.37395478628254,377.36250038699,15447.36119595241,0.008620261039299172,30.02480308060831
94.59478354126216,72.16000000000001,4.931977845432509,114.94457026011247,15729.178223776993,8.926176545,127.91210988985002,1119.0910751517936,259.3644535963183,71.18257461479978,22.307940000000002,837.4186815554752,3.682579954069812,68.37720006249072,487.358866262927,13.88855808376903,140.30154121706622,0.057674511816852514,99.20398631263593,22.046665164030227,31.37421498675574,377.3624579487471,15447.363391597179,0.008621894173345825,30.02480952224364
94.59982874161209,72.17000000000002,4.932358405952341,114.95070081366298,15730.017137430661,8.926176545,127.91210988985002,1119.0910751517936,259.39212067221,71.18637112806309,22.307940000000002,837.3910144795835,3.6824582870694087,68.37720006458794,487.35883164381835,13.888543252316959,140.30155118756684,0.057681740442063346,99.20388037369257,22.046668297513936,31.374475173317418,377.36241551276595,15447.365587124763,0.008623527220507998,30.024815964746885
94.60487350623298,72.18000000000002,4.932738946177529,114.95683083774786,15730.855978631504,8.926176545,127.91210988985002,1119.0910751517936,259.41978683402243,71.19016731344033,22.307940000000002,837.3633483177712,3.682336624088703,68.37720006666491,487.35879702655353,13.888528421654769,140.30156115749648,0.05768896868173025,99.2037744403912,22.04667143081841,31.374735345970265,377.3623730790763,15447.36778252677,0.008625160180802472,30.024822408117913
94.60991783520005,72.19000000000003,4.933119466111988,114.96296033245851,15731.694747392023,8.926176545,127.91210988985002,1119.0910751517936,259.4474520817857,71.19396317098804,22.307940000000002,837.3356830700079,3.6822149651275633,68.37720006875865,487.35876241113203,13.888513591782308,140.3015711269313,0.05769619653592766,99.20366851273077,22.046674563967603,31.37499550471696,377.3623306476179,15447.36997781997,0.008626793054246028,30.024828852356592
94.61496172858851,72.20000000000003,4.933499965759634,114.9690892978863,15732.533443724724,8.926176545,127.91210988985002,1119.0910751517936,259.4751164155301,71.19775870076285,22.307940000000002,837.3080187362634,3.682093310185855,68.37720007085053,487.3587277975535,13.888498762699426,140.30158109583317,0.057703424004729956,99.20356259071018,22.04667769694953,31.375255649560188,377.3622882184203,15447.37217299597,0.00862842584085543,30.024835297462786
94.62000518647348,72.21000000000004,4.933880445124383,114.97521773412254,15733.372067642104,8.926176545,127.91210988985002,1119.0910751517936,259.5027798352859,71.20155390282129,22.307940000000002,837.2803553165077,3.681971659263446,68.37720007292202,487.3586931858177,13.888483934405969,140.3015910641641,0.057710651088211516,99.20345667432835,22.046680829752248,31.37551578050263,377.36224579151303,15447.374368046409,0.008630058540647448,30.024841743436365
