speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
43.4878753416427,72.0703158680817,969.75,-14.5489096116762,-0.0442703565575397,1,4.2,2115.684378878,100,22.1553950066593,0.700442704344539,70.0442704344539,93.68413906651,96.1809195405976,0,-10.03,1,43.888032934728,0.5,1.51,239.605658284365,-11.8091884213715,-0.0871403964690423,44.1534828346859,9.83682938134837,0,2207.95044270434,
43.4847217500325,72.0910112916435,970,-14.5467996141033,-0.042328086057175,1,4.2,2115.53095670101,100,22.153788373379,0.700341120621387,70.0341120621387,93.6583078510635,96.1814734137548,0,-10.03,1,43.888032934728,0.5,1.51,238.138208474645,-11.8263558285361,-0.0868678366954139,43.9294816700366,9.93667179848791,0,2207.95034112062,
43.4817057416331,72.1117082160754,970.25,-14.5447818135253,-0.0404784833458634,1,4.2,2115.38422794485,100,22.1522518334376,0.70024397563036,70.024397563036,93.633711542284,96.1820030852535,0,-10.03,1,43.888032934728,0.5,1.51,236.668522651822,-11.8434549366938,-0.0865159664149404,43.7084414291283,10.0420603026371,0,2207.95024397563,
43.478820821073,72.1324065761017,970.5,-14.542851845628,-0.0387164403961948,1,4.2,2115.24387660979,100,22.1507820776937,0.700151059255915,70.0151059255915,93.6102818603361,96.1825097007237,0,-10.03,1,43.888032934728,0.5,1.51,235.196614605437,-11.8604699563676,-0.0860845347809547,43.4905000267645,10.1529190307483,0,2207.95015105926,
43.4760608447866,72.1531063095123,970.75,-14.541005583401,-0.0370371958102608,1,4.2,2115.10960381147,100,22.1493759762377,0.700062172807255,70.0062172807256,93.5879551760084,96.1829943435033,0,-10.03,1,43.888032934728,0.5,1.51,233.722499893388,-11.8773850558683,-0.0855733280430242,43.2757934353416,10.2691686909397,0,2207.95006217281,
43.4734199977078,72.1738073569971,971,-14.5392391213481,-0.0354363050254947,1,4.2,2114.98112664702,100,22.1480305665178,0.699977128258184,69.9977128258185,93.5666721096299,96.1834580387827,0,-10.03,1,43.888032934728,0.5,1.51,232.246195857645,-11.8941843699507,-0.0849821758138475,43.0644555996191,10.3907266121978,0,2207.94997712826,
43.4708927719133,72.1945096619928,971.25,-14.5375487610255,-0.033909613700834,1,4.2,2114.85817715608,100,22.1467430424595,0.69989574755081,69.989574755081,93.5463771729036,96.1839017574015,0,-10.03,1,43.888032934728,0.5,1.51,230.767721638014,-11.9108520101122,-0.08431095940733,42.85661835276,10.517506796196,0,2207.94989574755,
43.4684739470156,72.2152131705387,971.5,-14.5359309977657,-0.0324532338779764,1,4.2,2114.74050136688,100,22.1455107444766,0.699817861956434,69.9817861956434,93.5270184481813,96.1843264193328,0,-10.03,1,43.888032934728,0.5,1.51,229.287098183928,-11.9273720759828,-0.0835596173808112,42.6524113336961,10.6494199712007,0,2207.94981786196,
43.4661585721244,72.2359178311416,971.75,-14.5343825084705,-0.0310635225719769,1,4.2,2114.6278584187,100,22.1443311502817,0.699743311487802,69.9743311487802,93.5085473005056,96.1847328968879,0,-10.03,1,43.888032934728,0.5,1.51,227.804348264093,-13.9044289661361,-9.99953186217653,42.4519619058679,10.7863736480281,0,2207.94974331149,
43.463941949224,72.2566235946497,972,-14.5329001403622,-0.0297370624953234,1,4.2,2114.52001975316,100,22.1432018664169,0.699671944357598,69.9671944357598,93.4909181184218,96.1851220176693,0,-10.03,1,43.888032934728,0.5,1.51,226.319496473911,-8.61880986328968,26.7321095350736,42.2553950773906,10.928272178018,0,2207.94967194436,
43.4618196178255,72.2773304141336,972.25,-14.5314809006037,-0.0284706446611698,1,4.2,2114.41676836754,100,22.1421206204351,0.699603616478667,69.9603616478667,93.474088080125,96.1854945672949,0,-10.03,1,43.888032934728,0.5,1.51,224.10177163217,-8.82300228657758,-1.0326540288167,42.062833422697,11.0750168129884,0,2207.94960361648,
43.6068963756532,72.2980382447747,972.5,0,1.94608020970633,1,4.2,2121.47475011218,100,22.2160316324289,0.70428200426554,70.4282004265541,66.5594934372901,100,0,0,1,0,1.51,0.5,224.10177163217,-2.94100076219253,29.7453543020828,41.8773262200961,11.2280867902603,0,2207.95428200427,
43.7513363385801,72.3186771820714,972.75,0,1.94400570859745,1,4.2,2128.50175179597,100,22.2896182219841,0.708955344967245,70.8955344967245,66.5594225807555,100,0,0,1,0,1.51,0.5,224.10177163217,-0.980333587397509,9.9482150395748,41.6918190174952,11.3811567675322,0,2207.95895534497,
43.8951459885222,72.3392479823101,973,0,1.9419334454783,1,4.2,2135.49808876401,100,22.3628836913869,0.713623644945806,71.3623644945806,66.5593518006615,100,0,0,1,0,1.51,0.5,224.10177163217,-0.326777862465836,3.32705556796568,41.5063118148943,11.5342267448041,0,2207.96362364495,
44.0383316946236,72.3597513883185,973.25,0,1.93986341752781,1,4.2,2142.46407087506,100,22.4358312854705,0.71828691053544,71.828691053544,66.5592810969119,100,0,0,1,0,1.51,0.5,224.10177163217,-0.108925954155279,1.11266384137848,41.3208046122934,11.6872967220761,0,2207.96828691054,
44.1808997160149,72.3801881297973,973.5,0,1.93779562193724,1,4.2,2149.4000026357,100,22.5084641930207,0.722945148043172,72.2945148043172,66.5592104694105,100,0,0,1,0,1.51,0.5,224.10177163217,-0.0363086513850929,0.372097781411883,41.1352974096924,11.840366699348,0,2207.97294514804,
44.3228562044853,72.4005589236423,973.75,0,1.93573005590992,1,4.2,2156.30618333039,100,22.5807855481366,0.727598363749437,72.7598363749437,66.559139918062,100,0,0,1,0,1.51,0.5,224.10177163217,-0.012102883795031,0.124434132209396,40.9497902070915,11.9934366766199,0,2207.97759836375,
44.4642072070714,72.4208644742559,974,0,1.93366671666097,1,4.2,2163.18290714733,100,22.6527984315502,0.732246563908658,73.2246563908658,66.5590694427713,100,0,0,1,0,1.51,0.5,224.10177163217,-0.00403429459834366,0.0416113160837823,40.7642830044906,12.1465066538918,0,2207.98224656391,
44.6049586685659,72.4411054738493,974.25,0,1.93160560141704,1,4.2,2170.0304633006,100,22.724505871904,0.736889754749804,73.6889754749804,66.5589990434434,100,0,0,1,0,1.51,0.5,224.10177163217,-0.00134476486611455,0.0139146732179006,40.5787758018897,12.2995766311638,0,2207.98688975475,
44.7451164339498,72.4612826027351,974.5,0,1.92954670741605,1,4.2,2176.84913614841,100,22.7959108469904,0.741527942476935,74.1527942476935,66.5589287199843,100,0,0,1,0,1.51,0.5,224.10177163217,-0.000448254955371518,0.00465290670674061,40.3932685992888,12.4526466084357,0,2207.99152794248,
44.8846862507498,72.4813965296108,974.75,0,1.927490031907,1,4.2,2183.63920530784,100,22.8670162849526,0.74616113326972,74.616113326972,66.5588584722998,100,0,0,1,0,1.51,0.5,224.10177163217,-0.000149418318457173,0.00155584235896575,40.2077613966879,12.6057165857076,0,2207.99616113327,
45.0236737713244,72.5014479118344,975,0,1.92543557214969,1,4.2,2190.40094576604,100,22.9378250654491,0.750789333283944,75.0789333283944,66.5587883002964,100,0,0,1,0,1.51,0.5,224.10177163217,-4.98061061523908E-05,0.000520231790664712,40.022254194087,12.7587865629796,0,2208.00078933328,
45.1620845550822,72.5214373956907,975.25,0,1.92338332541449,1,4.2,2197.13462798814,100,23.0083400207842,0.755412548651998,75.5412548651998,66.5587182038808,100,0,0,1,0,1.51,0.5,224.10177163217,-1.66020353841303E-05,0.000173947570874604,39.836746991486,12.9118565402515,0,2208.00541254865,
45.2999240706322,72.54136561665,975.5,0,1.92133328898218,1,4.2,2203.84051802186,100,23.0785639370033,0.760030785483351,76.0030785483351,66.5586481829602,100,0,0,1,0,1.51,0.5,224.10177163217,-5.53401179471009E-06,5.81607722187062E-05,39.6512397888851,13.0649265175234,0,2208.01003078548,
45.4371976978721,72.5612331996199,975.75,0,1.91928546014367,1,4.2,2210.51887759914,100,23.1484995549567,0.764644049865005,76.4644049865005,66.5585782374421,100,0,0,1,0,1.51,0.5,224.10177163217,-1.8446705982367E-06,1.94460950400649E-05,39.4657325862842,13.2179964947953,0,2208.01464404987,
45.5739107300136,72.5810407591878,976,0,1.91723983619986,1,4.2,2217.16996423463,100,23.2181495713315,0.769252347861943,76.9252347861943,66.5585083672342,100,0,0,1,0,1.51,0.5,224.10177163217,-6.14890199412232E-07,6.50167436196549E-06,39.2802253836833,13.3710664720673,0,2208.01925234786,
45.7100683755493,72.6007888998583,976.25,0,1.9151964144614,1,4.2,2223.79403132141,100,23.2875166396539,0.773855685517553,77.3855685517553,66.5584385722447,100,0,0,1,0,1.51,0.5,224.10177163217,-2.04963399804077E-07,2.17374560918186E-06,39.0947181810824,13.5241364493392,0,2208.02385568552,
45.4627719966575,72.6207569916379,976.5,0,-5.43733836879541,1,4.2,2211.76306679017,100,23.1615286736974,0.765505050970394,76.5505050970394,66.558368852382,0,100,0,1,0,1.51,0.5,224.10177163217,-6.83211332680258E-08,7.16600506876328E-07,38.9092109784815,13.6772064266111,0,2208.01550505097,
45.071908218951,72.6409011239152,976.75,0,-5.43148898269045,1,4.2,2192.74755080402,100,22.962398655943,0.752398855739832,75.2398855739832,66.5582992075551,0,100,0,1,0,1.51,0.5,224.10177163217,-2.27737110893419E-08,2.367793673723E-07,38.7237037758806,13.830276403883,0,2208.00239885574,
44.678022741843,72.6612258527583,977,0,-5.42564545593551,1,4.2,2173.58502919454,100,22.7617291989011,0.739305820785421,73.9305820785421,66.5582296376728,0,100,0,1,0,1.51,0.5,224.10177163217,-7.59123702978065E-09,7.82251501560309E-08,38.5381965732796,13.983346381155,0,2207.98930582079,
44.2810335601576,72.6817359362537,977.25,0,-5.41980776773852,1,4.2,2154.27151241137,100,22.5594785240977,0.726225901168814,72.6225901168815,66.5581601426448,0,100,0,1,0,1.51,0.5,224.10177163217,-2.53041234326022E-09,2.58394034325882E-08,38.3526893706787,14.1364163584269,0,2207.97622590117,
43.8808550047127,72.7024363473077,977.5,0,-5.41397589653897,1,4.2,2134.80283265027,100,22.3556029863893,0.713159050349858,71.3159050349858,66.5580907223806,0,100,0,1,0,1.51,0.5,224.10177163217,-8.43470781086739E-10,8.53394199909415E-09,38.1671821680778,14.2894863356988,0,2207.96315905035,
43.477397509332,72.72333228751,977.75,0,-5.40814981995011,1,4.2,2115.17463251834,100,22.1500569552637,0.70010522006832,70.010522006832,66.5580213767903,0,100,0,1,0,1.51,0.5,224.10177163217,-2.81156927028913E-10,2.81802917348239E-09,37.9816749654769,14.4425563129708,0,2207.95010522007,
43.0705673584587,72.7444292021724,978,0,-5.40232951469582,1,4.2,2095.38235275537,100,21.9427926862599,0.68706436021464,68.706436021464,66.5579521057843,0,100,0,1,0,1.51,0.5,224.10177163217,-9.37189756763043E-11,9.30394642052208E-10,37.796167762876,14.5956262902427,0,2207.93706436021,
42.6602664133588,72.7657327966651,978.25,0,-5.39651495654123,1,4.2,2075.42121891365,100,21.7337601814783,0.674036418688426,67.4036418688426,66.557882909273,0,100,0,1,0,1.51,0.5,224.10177163217,-3.12396585587681E-11,3.0712276235012E-10,37.6106605602751,14.7486962675146,0,2207.92403641869,
42.2463918146498,72.7872490541901,978.5,0,-5.39070612021658,1,4.2,2055.286226886,100,21.5229070380312,0.661021341243298,66.1021341243298,66.5578137871675,0,100,0,1,0,1.51,0.5,224.10177163217,-1.04132195195894E-11,1.01362404389643E-10,37.4251533576742,14.9017662447865,0,2207.91102134124,
41.8288356586034,72.8089842551503,978.75,0,-5.38490297933348,1,4.2,2034.97212715794,100,21.3101782831313,0.648019071316463,64.8019071316463,66.5577447393787,0,100,0,1,0,1.51,0.5,224.10177163217,-3.47107317319646E-12,3.34471195702855E-11,37.2396461550733,15.0548362220585,0,2207.89801907132,
41.4074846443387,72.830944998293,979,0,-5.37910550629251,1,4.2,2014.47340764357,100,21.0955161943502,0.635029549841166,63.5029549841166,66.5576757658183,0,100,0,1,0,1.51,0.5,224.10177163217,-1.15702439106549E-12,1.10345365011122E-11,37.0541389524723,15.2079061993304,0,2207.88502954984,
40.9822196886385,72.8531382238305,979.25,0,-5.37331367218116,1,4.2,1993.78427494645,100,20.878860103382,0.622052715039935,62.2052715039935,66.5576068663977,0,100,0,1,0,1.51,0.5,224.10177163217,-2.18647345650916,-10.3169755362463,36.8686317498714,15.3609761766023,0,2207.87205271504,
40.5529155046801,72.8755712387691,979.5,0,-5.36752744666096,1,4.2,1972.89863386483,100,20.6601461814237,0.609088502196195,60.9088502196195,66.5575380410291,0,100,0,1,0,1.51,0.5,224.10177163217,3.69743192774352,27.4667106794208,36.6831245472705,15.5140461538742,0,2207.8590885022,
40.1194401404603,72.8982517447101,979.75,0,-5.36174679784215,1,4.2,1951.81006493605,100,20.4393072040191,0.596136843401473,59.6136843401474,66.5574692896246,0,100,0,1,0,1.51,0.5,223.209145796209,3.46479896391294,-1.0741059775541,36.4976173446696,15.6671161311462,0,2207.8461368434,
39.6816544720924,72.920932250651,980,14.8170139043448,0,1,4.2,1930.51179978545,100,20.2162722929146,0.583197667275012,58.3197667275012,0,5.58740538712236,0,8.2,1,39.6816544720924,1.51,0.5,225.01616102399,9.98826664105338,30.1199602628142,36.3153674847574,15.8223333798919,0,2207.83319766727,
39.6444669953746,72.9436127565919,980.25,14.7892555268307,-0.455450803025985,1,4.2,1928.70262969003,100,20.1973267079783,0.582105097536055,58.2105097536055,100,96.8261412539105,0,8.2,1,39.6816544720924,0.5,1.51,226.820130181862,12.1448398992737,9.9572656838728,36.1280120503931,15.9719675027544,0,2207.83210509754,
39.6195490296584,72.9663145374005,980.5,14.7706702171174,-0.304894897972548,1,4.2,1927.49037109139,100,20.1846319656193,0.581373579745742,58.1373579745742,97.9543999584955,96.8301297675768,0,8.2,1,39.6816544720924,0.5,1.51,228.621003208953,12.8418298117741,3.21510517494258,35.9357229640694,16.1158660120092,0,2207.83137357975,
39.5982218556605,72.9890305960645,980.75,14.7547724154067,-0.260794140701812,1,4.2,1926.45280444739,100,20.1737665931312,0.580747842270409,58.0747842270409,97.3576972043619,96.8335415266685,0,8.2,1,39.6816544720924,0.5,1.51,230.418734062785,13.0537499627398,0.976939998363006,35.7386767002297,16.2538817117995,0,2207.83074784227,
39.5794212456292,73.011758889352,981,14.7407650758334,-0.229774915752299,1,4.2,1925.53815509642,100,20.1641884075258,0.580196513384803,58.0196513384803,96.938667227785,96.8365475817829,0,8.2,1,39.6816544720924,0.5,1.51,232.213280708549,13.1044265964032,0.233490680553042,35.5370541224474,16.3858728339437,0,2207.83019651338,
39.5625907969918,73.0344979787999,981.25,14.7282312421919,-0.205598585300781,1,4.2,1924.71935406298,100,20.1556139431545,0.579703181692674,57.9703181692674,96.6124615479046,96.8392374141042,0,8.2,1,39.6816544720924,0.5,1.51,234.00460510077,13.1016613326683,-0.0127347993340465,35.3310403165553,16.5117031687356,0,2207.82970318169,
39.5473756570342,73.0572467417568,981.5,14.7169049359999,-0.185787146932923,1,4.2,1923.97913776871,100,20.1478624162474,0.579257378280955,57.9257378280955,96.345402075234,96.8416681041348,0,8.2,1,39.6816544720924,0.5,1.51,235.792673157703,13.0813160088131,-0.0936559643256515,35.1208244198788,16.6312421906157,0,2207.82925737828,
39.5335254880994,73.0800042568901,981.75,14.7065985162432,-0.16905488696851,1,4.2,1923.30532729097,100,20.1408062894247,0.578851717599334,57.8851717599334,96.1200267432873,96.8438799207084,0,8.2,1,39.6816544720924,0.5,1.51,237.577454728887,13.0553019844555,-0.119704732456255,34.9065994467316,16.7443651785989,0,2207.8288517176,
39.5208524024454,73.1027697448877,982,14.6971711703542,-0.154633257627229,1,4.2,1922.68878189436,100,20.1343498411294,0.57848065726514,57.848065726514,95.925904265966,96.8459030830067,0,8.2,1,39.6816544720924,0.5,1.51,239.358923556249,13.0275632578909,-0.127596327102216,34.6885621103346,16.8509533313458,0,2207.82848065727,
39.5092093283736,73.1255425330562,982.25,14.6885127009301,-0.142019818489,1,4.2,1922.1223465433,100,20.128418144004,0.578139859908609,57.8139859908609,95.7562194854137,96.8477612400221,0,8.2,1,39.6816544720924,0.5,1.51,241.137057229167,12.9993980334017,-0.129516657757309,34.4669126413217,16.9508938767728,0,2207.82813985991,
39.4984775859577,73.1483220321983,982.5,14.6805342104073,-0.130865017768086,1,4.2,1921.60024746145,100,20.1229507352041,0.57782582652163,57.782582652163,95.6062339597976,96.8494734696797,0,8.2,1,39.6816544720924,0.5,1.51,242.911837133929,12.971229256311,-0.12949483307609,34.2418546030001,17.0440801760996,0,2207.82782582652,
39.4885591736854,73.1711077205337,982.75,14.673162315696,-0.120914254576028,1,4.2,1921.11771687694,100,20.1178976867393,0.577535668745796,57.7535668745796,95.4724984384654,96.8510555204098,0,8.2,1,39.6816544720924,0.5,1.51,244.683248397996,12.9431928008731,-0.128851527530983,34.0135947035361,17.1304118222377,0,2207.82753566875,
39.4793716926835,73.1938991319915,983,14.6663353399678,-0.111975428148171,1,4.2,1920.67074608602,100,20.1132170195622,0.577266958981132,57.7266958981132,95.3524119067971,96.8525206284124,0,8.2,1,39.6816544720924,0.5,1.51,246.451279829474,12.9153322501842,-0.128010941799274,33.7823426052395,17.2097947324288,0,2207.82726695898,
39.4708448518742,73.216695847375,983.25,14.6600006899345,-0.103899480763711,1,4.2,1920.25591542897,100,20.10887292308,0.577017627155823,57.7017627155823,95.2439572759286,96.8538800805075,0,8.2,1,39.6816544720924,0.5,1.51,248.215923852259,12.8876629508218,-0.127102620040398,33.5483107311221,17.2821412350492,0,2207.82701762716,
39.4629179727351,73.2394974875066,983.5,14.6541129829383,-0.0965680915613015,1,4.2,1919.87027289675,100,20.1048344839262,0.576785887008451,57.6785887008451,95.1455342632527,96.855143616073,0,8.2,1,39.6816544720924,0.5,1.51,249.977176437206,12.860192746106,-0.126160797834558,33.311714068909,17.3473701504986,0,2207.82678588701,
39.4555381539383,73.2623037077821,983.75,14.6486326691591,-0.0898855505657114,1,4.2,1919.51124484066,100,20.1010747509147,0.576570181858103,57.6570181858103,95.0558490743498,96.8563197227261,0,8.2,1,39.6816544720924,0.5,1.51,251.735037029762,12.8329284339134,-0.12519006051071,33.072769972684,17.4054068660985,0,2207.82657018186,
39.4486588873688,73.2851141937647,984,14.6435249925849,-0.0837731989516945,1,4.2,1919.17656864172,100,20.097570029955,0.576369143708141,57.6369143708141,94.9738389470906,96.8574158593056,0,8.2,1,39.6816544720924,0.5,1.51,253.48950847448,12.8058775782017,-0.124186700277051,32.8316979623515,17.4561834049331,0,2207.82636914371,
39.4422389922596,73.3079286575611,984.25,14.6387591907795,-0.0781655099556294,1,4.2,1918.86424085633,100,20.0942993410347,0.576181561749082,57.6181561749082,94.8986189785368,96.8584386276062,0,8.2,1,39.6816544720924,0.5,1.51,255.240596936729,12.7790488501369,-0.123145468515239,32.5887195211,17.4996384885663,0,2207.82618156175,
39.4362417793007,73.3307468347994,984.5,14.6343078673165,-0.0730072551885263,1,4.2,1918.57247655021,100,20.0912439923657,0.576006357657578,57.6006357657579,94.8294436899423,96.8593939070575,0,8.2,1,39.6816544720924,0.5,1.51,256.988311822038,12.7524519358057,-0.122061562000042,32.3440578910545,17.5357175935798,0,2207.82600635766,
39.4306343846935,73.353568482081,984.75,14.6301464918263,-0.0682514103343447,1,4.2,1918.29967690011,100,20.0883872411102,0.575842565918285,57.5842565918285,94.7656786291007,96.860286962017,0,8.2,1,39.6816544720924,0.5,1.51,258.732665693434,12.7260973417763,-0.120931087882532,32.0979378673059,17.5643730018781,0,2207.82584256592,
39.4253872322158,73.3763933748083,985,14.6262529961812,-0.0638575774401237,1,4.2,1918.04440302335,100,20.0857140193239,0.575689317929691,57.5689317929691,94.7067789838947,96.861122528431,0,8.2,1,39.6816544720924,0.5,1.51,260.473674187056,12.6999961980203,-0.119751072441879,31.8505855905073,17.5855638447144,0,2207.82568931793,
39.4204735933516,73.3992213053166,985.25,14.6226074443328,-0.0597907762164163,1,4.2,1917.80535457808,100,20.0832107098589,0.575545829008938,57.5545829008938,94.6522732028796,96.8619048846894,0,8.2,1,39.6816544720924,0.5,1.51,262.21135592646,12.6741600850219,-0.118519347404456,31.6022283382297,17.5992561403981,0,2207.82554582901,
39.4158692236721,73.4220520812551,985.5,14.6191917594251,-0.056020504125442,1,4.2,1917.58135207327,100,20.0808649611139,0.57541138765097,57.541138765097,94.6017502621328,96.8626379101888,0,8.2,1,39.6816544720924,0.5,1.51,263.94573243586,12.648600887852,-0.117234424090344,31.3530943152675,17.6054228256469,0,2207.82541138765,
39.4115520593075,73.4448855241735,985.75,14.6159894960432,-0.0525199956825365,1,4.2,1917.37132210203,100,20.0786655323983,0.575285346564261,57.5285346564261,94.5548496339101,96.8633251342091,0,8.2,1,39.6816544720924,0.5,1.51,265.676828052665,12.6233306749068,-0.115895378585591,31.1034124430899,17.6040437805566,0,2207.82528534656,
39.4075019613433,73.4677214682806,986,14.6129856484613,-0.0492656317163585,1,4.2,1917.17428490653,100,20.076602163712,0.575167115123435,57.5167115123435,94.5112532886181,96.8639697770651,0,8.2,1,39.6816544720924,0.5,1.51,267.404669839558,12.5983615972551,-0.11450175587174,30.8534121486296,17.5951058471641,0,2207.82516711512,
39.4037004988554,73.4905597593472,986.25,14.6101664879131,-0.0462364631010449,1,4.2,1916.98934382262,100,20.0746654652102,0.575056152964258,57.5056152964258,94.4706792485628,96.8645747850282,0,8.2,1,39.6816544720924,0.5,1.51,269.129287496371,12.5737058049043,-0.113053491161974,30.6033231526065,17.5786028415878,0,2207.82505615296,
39.400130763407,73.5134002537324,986.5,14.6075194234942,-0.0434138229841414,1,4.2,1916.81567625515,100,20.0728468226964,0.57495196450873,57.495196450873,94.4328763410571,96.8651428601786,0,8.2,1,39.6816544720924,0.5,1.51,270.85071327207,12.5493753774306,-0.111550843166392,30.3533752575794,17.5545355597326,0,2207.82495196451,
39.396777209394,73.5362428175148,986.75,14.6050328824773,-0.0407810082211108,1,4.2,1916.65252591075,100,20.0711383162851,0.574854094254305,57.4854094254305,94.3976198892448,96.8656764860896,0,8.2,1,39.6816544720924,0.5,1.51,272.568981876998,12.5253822660912,-0.109994340738441,30.1037981359227,17.522911776556,0,2207.82485409425,
39.3936255158031,73.5590873257145,987,14.6026962067086,-0.038323015503854,1,4.2,1916.49919607238,100,20.0695326499725,0.574762122696048,57.4762122696049,94.3647081438256,96.866177950062,0,8.2,1,39.6816544720924,0.5,1.51,274.284130395673,12.5017382459952,-0.108384736184885,29.854821117923,17.4837462388941,0,2207.8247621227,
39.390662465844,73.5819336615929,987.25,14.6004995624252,-0.0360263211332478,1,4.2,1916.35504374342,100,20.0680230903135,0.574675662777057,57.4675662777057,94.3339593058543,96.8666493624775,0,8.2,1,39.6816544720924,0.5,1.51,275.996198200264,12.4784548764353,-0.10672296737892,29.6066729801912,17.4370606518564,0,2207.82467566278,
39.3878758416052,73.6047817160215,987.5,14.598433861353,-0.0338786959289373,1,4.2,1916.21947452267,100,20.0666034127537,0.574594356782855,57.4594356782855,94.3052090252932,96.8670926737316,0,8.2,1,39.6816544720924,0.5,1.51,277.705226864998,12.4555434682908,-0.105010124946773,29.3595817345859,17.3828836587993,0,2207.82459435678,
39.3852543314208,73.6276313869106,987.75,14.5964906913458,-0.031869048660988,1,4.2,1916.0919380978,100,20.0652678544356,0.57451787361137,57.451787361137,94.278308285655,96.867509689119,0,8.2,1,39.6816544720924,0.5,1.51,279.411260081625,12.4330150575454,-0.103247423909946,29.113774417842,17.3212508148992,0,2207.82451787361,
39.3827874480566,73.6504825786898,988,14.5946622551453,-0.0299872928102833,1,4.2,1915.97192426505,100,20.0640110725179,0.57444590636252,57.444590636252,94.253121604362,96.8679020819758,0,8.2,1,39.6816544720924,0.5,1.51,281.114343576075,12.4108803838186,-0.101436180428545,28.8694768820987,17.2522045543479,0,2207.82444590636,
39.3804654561567,73.673335201836,988.25,14.5929413160903,-0.0282242325457636,1,4.2,1915.85895939951,100,20.0628281072123,0.574378170201316,57.4378170201316,94.2295254931131,96.8682714053309,0,8.2,1,39.6816544720924,0.5,1.51,282.814525026502,12.3891498734601,-0.0995777906459345,28.6269135865215,17.1757941512016,0,2207.8243781702,
39.3782793076584,73.6961891724424,988.5,14.5913211498039,-0.0265714646358224,1,4.2,1915.7526033131,100,20.0617143488798,0.574314400456281,57.4314400456281,94.2074071337913,96.8686191022741,0,8.2,1,39.6816544720924,0.5,1.51,284.511853982783,12.3678336264952,-0.0976737128389668,28.3863073902081,17.0920756739187,0,2207.82431440046,
39.3762205840965,73.7190444118237,988.75,14.5897955010485,-0.0250212936539338,1,4.2,1915.65244644762,100,20.0606655086372,0.574254350921268,57.4254350921268,94.1866632341577,96.868946515215,0,8.2,1,39.6816544720924,0.5,1.51,286.206381787586,12.3469414067699,-0.0957254525772944,28.1478793465716,17.0011119336295,0,2207.82425435092,
39.374281444893,73.7419008461551,989,14.5883585450696,-0.0235666583400025,1,4.2,1915.5581073591,100,20.0596775920124,0.574197792333941,57.4197792333941,94.1671990343768,96.8692548941792,0,8.2,1,39.6816544720924,0.5,1.51,287.898161499144,12.3264826351443,-0.0937345486009065,27.9118484993892,16.9029724261845,0,2207.82419779233,
39.3724545808677,73.7647584061403,989.25,14.5870048528539,-0.0222010673738687,1,4.2,1915.46923045605,100,20.0587468752601,0.57414451100833,57.414451100833,94.1489274407678,96.8695454042641,0,8.2,1,39.6816544720924,0.5,1.51,289.587247815742,12.3064663850591,-0.0917025618089763,27.6784316807048,16.797733268035,0,2207.82414451101,
39.370733172323,73.7876170267059,989.5,14.5857293598149,-0.0209185431306327,1,4.2,1915.3854839603,100,20.0578698840073,0.574094307602315,57.4094307602315,94.1317682674219,96.8698191323588,0,8.2,1,39.6816544720924,0.5,1.51,291.273697002049,12.2869013803257,-0.0896310649505669,27.4478433107731,16.6854771260059,0,2207.8240943076,
39.3691108511493,73.8104766467201,989.75,14.5845273374932,-0.0197135722373458,1,4.2,1915.30655806342,100,20.057043373948,0.574046996003733,57.4046996003733,94.115647569711,96.8700770932177,0,8.2,1,39.6816544720924,0.5,1.51,292.957566817313,12.2677959947982,-0.0875216338967333,27.220295200228,16.5662931410241,0,2207.824046996,
39.3675816664808,73.8333372087329,990,14.5833943679148,-0.0185810619516949,1,4.2,1915.2321632559,100,20.0562643133454,0.574002402321125,57.4002402321125,94.1004970564375,96.8703202349634,0,8.2,1,39.6816544720924,0.5,1.51,294.638916445488,12.2491582535729,-0.0853758405418145,26.9959963546593,16.4402768458746,0,2207.82400240232,
39.3661400534936,73.8561986587357,990.25,14.5823263203033,-0.0175163015457249,1,4.2,1915.16202880915,100,20.0555298671365,0.573960363967137,57.3960363967137,94.0862535695733,96.8705494440839,0,8.2,1,39.6816544720924,0.5,1.51,296.317806427306,12.2309958357122,-0.0831952457311052,26.7751527817768,16.3075300770585,0,2207.82396036397,
39.3647808049952,73.8790609459393,990.5,14.581319329883,-0.01651492801003,1,4.2,1915.09590139335,100,20.0548373824575,0.573920728824193,57.3920728824193,94.0728586223287,96.8707655499824,0,8.2,1,39.6816544720924,0.5,1.51,297.994298594309,12.2133160780017,-0.0809813944480385,26.5579673013412,16.1681608808352,0,2207.82392072882,
