elapsedDistance,brakePosition,engineSpeed,torque
Length,Percentage,Speed (angular),Torque
m,%,rpm,N.m
497.5,100,2120.875553,100
497.75,100,2101.131271,100
498,100,2081.219541,100
498.25,100,2061.135427,100
498.5,100,2040.873751,100
498.75,100,2020.42908,100
499,100,1999.795703,100
499.25,100,1978.967616,100
499.5,100,1957.938494,100
499.75,100,1936.701674,100
500,100,1915.250122,100
500.25,100,1893.57641,100
500.5,100,1871.672679,100
500.75,54.48337327,1849.530605,100
501,54.26070382,1836.570515,100
501.25,54.0201914,1823.577976,100
501.5,53.76008014,1810.555949,100
501.75,53.47838196,1797.507847,100
502,53.17283674,1784.437599,100
502.25,52.84086372,1771.349727,100
502.5,52.47950197,1758.249441,100
502.75,52.08533668,1745.142743,100
503,51.65440709,1732.036557,100
503.25,51.18209034,1718.938886,100
503.5,50.6629532,1705.858999,100
503.75,50.09056053,1692.807655,100
504,49.45722407,1679.797393,100
504.25,48.75366791,1666.842873,100
504.5,47.9685745,1653.961321,100
504.75,47.08795568,1641.173095,100
505,46.09425932,1628.502409,100
505.25,44.96506348,1615.978307,100
505.5,43.67110019,1603.635969,100
505.75,42.17313582,1591.518536,100
506,40.41678107,1579.679741,100
506.25,38.32325474,1568.187867,100
506.5,35.77140542,1557.132059,100
506.75,32.55801751,1546.633175,100
507,28.29151818,1536.864625,100
507.25,21.98862561,1528.099805,100
507.5,2.11E-06,1520.860105,100
507.75,0,1519.059323,100
508,0,1517.258541,100
508.25,0,1516.894777,100
508.5,0,1516.581028,100
508.75,0,1516.30911,100
509,0,1516.072548,100
509.25,0,1515.86611,100
509.5,0,1515.685506,100
509.75,0,1515.527172,100
510,0,1515.388118,100
510.25,0,1515.265816,100
510.5,0,1515.15811,100
510.75,0,1515.063157,100
511,0,1514.979369,100
511.25,0,1514.905373,100
511.5,0,1514.839979,100
511.75,0,1514.782153,100
512,0,1514.730991,100
512.25,0,1514.685704,100
512.5,0,1514.645602,100
512.75,0,1514.610078,100
513,0,1514.578601,100
513.25,0,1514.5507,100
513.5,0,1514.525965,100
513.75,0,1514.504031,100
514,0,1514.484577,100
514.25,0,1514.46732,100
514.5,0,1525.086228,100
514.75,0,1535.619937,100
515,0,1546.070218,100
515.25,0,1556.438779,100
515.5,0,1566.727269,100
515.75,0,1576.937284,100
516,0,1587.070362,100
516.25,0,1597.127994,100
516.5,0,1607.111619,100
516.75,0,1617.022634,100
517,0,1626.862386,100
517.25,0,1636.632185,100
517.5,0,1646.333298,100
517.75,0,1655.966952,100
518,0,1665.53434,100
518.25,0,1675.036617,100
518.5,0,1684.474906,100
518.75,0,1693.850294,100
519,0,1703.16384,100
519.25,0,1712.416571,100
519.5,0,1721.609487,100
519.75,0,1730.743558,100
520,0,1739.819729,100
520.25,0,1748.838918,100
520.5,0,1757.802019,100
520.75,0,1766.709903,100
521,0,1775.563416,100
521.25,0,1784.363385,100
521.5,0,1791.240232,100
521.75,0,1798.051313,100
522,0,1804.797242,100
522.25,0,1811.478617,100
522.5,0,1818.096026,100
522.75,0,1824.650042,100
523,0,1831.141229,100
523.25,0,1837.570136,100
523.5,0,1843.937304,100
523.75,0,1850.243262,100
524,0,1856.488528,100
524.25,0,1862.673611,100
524.5,0,1868.799009,100
524.75,0,1874.865213,100
525,0,1880.872703,100
525.25,0,1886.82195,100
525.5,0,1892.713418,100
525.75,0,1898.547562,100
526,0,1904.32483,100
526.25,0,1910.045662,100
526.5,0,1915.710489,100
526.75,0,1921.319737,100
527,0,1926.873826,100
527.25,0,1932.373166,100
527.5,0,1937.818162,100
527.75,0,1943.209215,100
528,0,1948.546718,100
528.25,74.82004561,1943.859832,100
528.5,75.82160421,1927.446127,100
528.75,76.80311181,1910.709433,100
529,77.76456173,1893.645267,100
529.25,78.70594363,1876.248807,100
529.5,79.6272441,1858.514863,100
529.75,80.52844708,1840.437856,100
530,81.4095344,1822.011781,100
530.25,82.27048614,1803.230182,100
530.5,83.11128104,1784.086109,100
530.75,83.93189681,1764.57208,100
531,84.73231046,1744.680038,100
531.25,85.51249857,1724.401291,100
531.5,86.27243755,1703.726465,100
531.75,87.0121039,1682.645431,100
532,87.73147438,1661.147237,100
532.25,88.43052624,1639.220022,100
532.5,89.10923736,1616.850925,100
532.75,89.76758644,1594.025974,100
533,90.40555312,1570.729968,100
533.25,91.02311814,1546.946331,100
533.5,91.62026338,1522.656956,100
533.75,92.19697205,1497.842012,100
534,92.75322869,1472.479725,100
534.25,93.28901928,1446.546127,100
534.5,93.80433131,1420.014749,100
534.75,94.29915375,1392.856266,100
535,94.77347713,1365.038072,100
535.25,0,1336.523771,100
535.5,0,1334.684519,100
535.75,0,1332.845268,100
536,0,1332.052039,100
536.25,0,1331.464258,100
536.5,0,1331.009214,100
536.75,0,1330.64879,100
537,0,1330.35923,100
537.25,0,1330.124342,100
537.5,0,1329.932477,100
537.75,0,1329.774941,100
538,0,1329.645079,100
538.25,0,1329.537699,100
538.5,0,1329.448691,100
538.75,0,1329.374767,100
539,0,1329.313276,100
539.25,0,1329.262059,100
539.5,0,1329.219357,100
539.75,0,1329.183722,100
540,0,1329.153964,100
540.25,0,1329.1291,100
540.5,0,1329.108314,100
540.75,0,1329.090931,100
541,0,1329.076388,100
541.25,0,1329.064219,100
541.5,0,1329.054033,100
541.75,0,1329.045506,100
542,0,1329.038366,100
542.25,0,1329.032387,100
542.5,0,1329.02738,100
542.75,0,1329.023186,100
543,0,1341.210858,100
543.25,0,1353.270276,100
543.5,0,1365.204824,100
543.75,0,1377.01773,100
544,0,1388.71208,100
544.25,0,1400.290823,100
544.5,0,1411.756783,100
544.75,0,1423.112663,100
545,0,1434.361053,100
545.25,0,1445.504439,100
545.5,0,1456.545204,100
545.75,0,1467.485638,100
546,0,1478.327943,100
546.25,0,1489.074234,100
546.5,0,1499.726548,100
546.75,0,1510.286844,100
547,0,1520.757011,100
547.25,0,1531.13887,100
547.5,0,1541.434174,100
547.75,0,1551.644619,100
548,0,1561.771838,100
548.25,0,1571.817411,100
548.5,0,1581.782863,100
548.75,0,1591.669669,100
549,0,1601.479257,100
549.25,0,1611.213006,100
549.5,0,1620.872253,100
549.75,0,1630.458293,100
550,0,1639.972379,100
550.25,0,1649.415727,100
550.5,0,1658.789515,100
550.75,0,1668.094886,100
551,0,1677.33295,100
551.25,0,1686.504783,100
551.5,0,1695.611431,100
551.75,0,1704.913431,100
552,0,1714.154806,100
552.25,0,1723.336551,100
552.5,0,1732.459631,100
552.75,0,1741.524986,100
553,0,1750.53353,100
553.25,0,1759.486152,100
553.5,0,1768.383718,100
553.75,0,1777.227071,100
554,0,1786.017032,100
554.25,0,1794.754402,100
554.5,0,1803.439959,100
554.75,0,1812.074466,100
555,0,1820.658662,100
555.25,0,1829.19327,100
555.5,0,1837.678997,100
555.75,0,1846.11653,100
556,0,1854.506541,100
556.25,0,1862.849686,100
556.5,0,1871.146605,100
556.75,0,1879.397925,100
557,0,1887.604256,100
557.25,0,1895.766196,100
557.5,0,1903.884329,100
557.75,0,1911.959225,100
558,0,1919.991442,100
558.25,0,1927.981527,100
558.5,0,1935.930014,100
558.75,0,1943.837424,100
559,0,1951.704269,100
559.25,0,1959.53105,100
559.5,0,1967.318256,100
559.75,0,1975.066367,100
560,0,1982.775854,100
560.25,0,1990.447175,100
560.5,0,1998.080783,100
560.75,0,2005.677118,100
561,0,2013.236614,100
561.25,0,2020.759695,100
561.5,0,2028.246777,100
561.75,0,2035.698268,100
562,0,2043.114568,100
562.25,0,2050.49607,100
562.5,0,2057.843157,100
562.75,0,2065.156209,100
563,0,2072.435595,100
563.25,0,2079.681679,100
563.5,0,2086.894819,100
563.75,0,2094.075363,100
564,0,2101.223658,100
564.25,0,2108.340039,100
564.5,0,2115.42484,100
564.75,0,2122.478386,100
565,0,2129.500997,100
565.25,0,2136.492988,100
565.5,0,2143.454667,100
565.75,0,2150.38634,100
566,0,2157.288303,100
566.25,0,2164.160852,100
566.5,0,2171.004273,100
566.75,0,2177.818851,100
567,0,2184.604865,100
567.25,0,2191.362589,100
567.5,0,2198.092293,100
567.75,0,2204.794243,100
568,0,2211.468699,100
568.25,0,2218.115918,100
568.5,0,2224.736154,100
568.75,0,2231.329655,100
569,0,2237.896665,100
569.25,0,2244.437427,100
569.5,0,2250.952176,100
569.75,0,2257.441148,100
570,0,2263.904572,100
570.25,0,2270.342673,100
570.5,0,2276.755677,100
570.75,0,2283.143801,100
571,0,2289.507263,100
571.25,0,2295.846275,100
571.5,0,2302.161049,100
571.75,0,2308.45179,100
572,0,2314.718702,100
572.25,0,2320.961987,100
572.5,0,2327.181843,100
572.75,0,2333.378465,100
573,0,2339.015703,100
573.25,0,2344.627987,100
573.5,0,2350.215492,100
573.75,0,2355.778386,100
574,0,2361.316838,100
574.25,0,2366.831015,100
574.5,0,2372.321081,100
574.75,0,2377.787196,100
575,0,2383.229521,100
575.25,0,2388.648213,100
575.5,0,2394.043427,100
575.75,0,2399.415318,100
576,0,2404.764037,100
576.25,0,2410.089734,100
576.5,0,2415.392557,100
576.75,0,2420.672651,100
577,0,2425.930161,100
577.25,0,2431.16523,100
577.5,0,2436.377997,100
577.75,0,2441.568603,100
578,0,2446.737185,100
578.25,0,2451.883878,100
578.5,0,2457.008816,100
578.75,0,2462.112132,100
579,0,2467.193958,100
579.25,0,2472.254421,100
579.5,0,2477.293651,100
579.75,0,2482.311774,100
580,0,2487.308915,100
580.25,0,2492.285197,100
580.5,0,2497.240743,100
580.75,0,2502.175674,100
581,0,2507.090108,100
581.25,0,2511.984165,100
581.5,0,2516.85796,100
581.75,0,2521.71161,100
582,0,2526.545229,100
582.25,0,2531.358929,100
582.5,0,2536.152824,100
582.75,0,2540.927022,100
583,0,2545.681634,100
583.25,0,2550.416767,100
583.5,0,2555.13253,100
583.75,0,2559.829028,100
584,0,2564.506366,100
584.25,0,2569.164647,100
584.5,0,2573.803975,100
584.75,0,2578.424451,100
585,0,2583.026176,100
585.25,0,2587.609248,100
585.5,0,2592.173768,100
585.75,0,2596.719833,100
586,0,2601.247538,100
586.25,0,2605.75698,100
586.5,0,2610.248254,100
586.75,0,2614.721453,100
587,0,2619.176671,100
587.25,0,2623.613998,100
587.5,0,2628.033527,100
587.75,0,2632.435348,100
588,0,2636.819549,100
588.25,0,2641.18622,100
588.5,0,2645.535447,100
588.75,0,2649.867319,100
589,0,2654.181921,100
589.25,0,2658.479337,100
589.5,0,2662.759654,100
589.75,0,2667.022953,100
590,0,2671.269319,100
590.25,0,2675.498833,100
590.5,0,2679.711577,100
590.75,0,2683.907631,100
591,0,2688.087076,100
591.25,0,2692.249991,100
591.5,0,2696.396453,100
591.75,0,2700.526542,100
592,0,2704.640334,100
592.25,0,2708.737905,100
592.5,0,2712.819333,100
592.75,0,2716.88469,100
593,0,2720.934054,100
593.25,0,2724.967496,100
593.5,0,2728.985091,100
593.75,0,2732.986912,100
594,0,2736.973029,100
594.25,0,2740.943515,100
594.5,0,2744.898441,100
594.75,0,2748.837877,100
595,0,2752.761892,100
595.25,0,2756.670556,100
595.5,0,2760.563937,100
595.75,0,2764.442104,100
596,0,2768.305123,100
596.25,0,2772.153063,100
596.5,0,2775.985988,100
596.75,0,2779.803966,100
597,0,2783.607061,100
597.25,0,2787.395338,100
597.5,0,2791.168863,100
597.75,0,2794.927697,100
598,0,2798.671906,100
598.25,0,2802.401552,100
598.5,0,2806.116696,100
598.75,0,2809.817403,100
599,0,2813.503731,100
599.25,0,2817.175744,100
599.5,0,2820.833501,100
599.75,0,2824.477062,100
600,0,2828.106487,100
600.25,0,2831.721836,100
600.5,0,2835.323166,100
600.75,0,2838.910537,100
601,0,2842.484007,100
601.25,0,2846.043633,100
601.5,0,2849.589472,100
601.75,0,2853.121581,100
602,0,2856.640016,100
602.25,0,2860.144833,100
602.5,0,2863.636088,100
602.75,0,2867.113836,100
603,0,2870.578132,100
603.25,0,2874.02903,100
603.5,0,2877.466584,100
603.75,0,2880.890847,100
604,84.08688761,2879.926002,100
604.25,84.40425988,2866.83294,100
604.5,84.71819037,2853.651698,100
604.75,0,2840.381527,100
605,0,2838.33736,100
605.25,0,2836.293192,100
605.5,0,2834.605539,100
605.75,0,2833.043483,100
606,0,2831.573901,100
606.25,0,2830.179548,100
606.5,0,2828.849381,100
606.75,0,2827.575556,100
607,0,2826.352134,100
607.25,0,2825.174419,100
607.5,0,2824.038579,100
607.75,0,2822.941414,100
608,0,2821.880198,100
608.25,0,2820.852576,100
608.5,0,2819.856486,100
608.75,0,2818.890106,100
609,0,2817.951809,100
609.25,0,2817.040135,100
609.5,0,2816.153759,100
609.75,0,2815.291478,100
610,0,2814.45219,100
610.25,0,2813.634884,100
610.5,0,2812.838624,100
610.75,0,2812.062545,100
611,0,2811.305843,100
611.25,0,2810.567768,100
611.5,0,2809.847619,100
611.75,0,2809.144738,100
612,0,2808.458509,100
612.25,0,2807.788352,100
612.5,0,2807.133716,100
612.75,0,2806.494086,100
613,0,2805.868969,100
613.25,0,2805.257902,100
613.5,0,2804.660443,100
613.75,0,2804.076171,100
614,0,2803.504686,100
614.25,0,2802.945608,100
614.5,0,2802.398573,100
614.75,0,2801.863231,100
615,0,2801.339252,100
615.25,0,2800.826315,100
615.5,0,2800.324115,100
615.75,0,2799.83236,100
616,0,2799.350767,100
616.25,0,2798.879067,100
616.5,0,2798.417,100
616.75,0,2797.964315,100
617,0,2797.520771,100
617.25,0,2797.086136,100
617.5,0,2796.660187,100
617.75,0,2796.242706,100
618,0,2795.833486,100
618.25,0,2795.432324,100
618.5,0,2795.039027,100
618.75,0,2794.653406,100
619,0,2794.275278,100
619.25,0,2793.904467,100
619.5,0,2793.540803,100
619.75,0,2793.18412,100
620,0,2792.834258,100
620.25,0,2792.491062,100
620.5,0,2792.154379,100
620.75,0,2791.824066,100
621,27.6517073,2788.186534,100
621.25,29.04210939,2782.421411,100
621.5,30.4018519,2776.46182,100
621.75,31.73356621,2770.310856,100
622,33.03944384,2763.971239,100
622.25,34.32132983,2757.445371,100
622.5,35.58079214,2750.735382,100
622.75,36.81917424,2743.843168,100
623,38.03763567,2736.770418,100
623.25,39.23718358,2729.51864,100
623.5,40.41869785,2722.089181,100
623.75,41.58295104,2714.483241,100
624,42.73062464,2706.701891,100
624.25,43.86232224,2698.746078,100
624.5,44.97858046,2690.616644,100
624.75,46.07987795,2682.314325,100
625,47.16664296,2673.839767,100
625.25,48.23925969,2665.193524,100
625.5,49.2980737,2656.376068,100
625.75,50.34339646,2647.387794,100
626,51.37550932,2638.229021,100
626.25,52.39466688,2628.899997,100
626.5,53.40109989,2619.400901,100
626.75,54.39501784,2609.731845,100
627,55.37661115,2599.892879,100
627.25,56.34605314,2589.883988,100
627.5,57.3035017,2579.705098,100
627.75,0,2569.356072,100
628,0,2567.400493,100
628.25,0,2565.444914,100
628.5,0,2563.894444,100
628.75,0,2562.481645,100
629,0,2561.169293,100
629.25,0,2559.937984,100
629.5,0,2558.775302,100
629.75,0,2557.672432,100
630,0,2556.622709,100
630.25,0,2555.620869,100
630.5,0,2554.662625,100
630.75,0,2553.744398,100
631,0,2552.863148,100
631.25,0,2552.016252,100
631.5,0,2551.201418,100
631.75,0,2550.416623,100
632,0,2549.660065,100
632.25,0,2548.930129,100
632.5,0,2548.225354,100
632.75,0,2547.544416,100
633,0,2546.886104,100
633.25,0,2546.249306,100
633.5,0,2545.633002,100
633.75,0,2545.036246,100
634,0,2544.458163,100
634.25,0,2543.897936,100
634.5,0,2543.354806,100
634.75,0,2542.828063,100
635,0,2542.31704,100
635.25,0,2541.821111,100
635.5,0,2541.33969,100
635.75,0,2540.87222,100
636,0,2540.418177,100
636.25,0,2539.977067,100
636.5,0,2539.548419,100
636.75,0,2539.131789,100
637,0,2538.726754,100
637.25,0,2538.332911,100
637.5,0,2537.949878,100
637.75,0,2537.577291,100
638,0,2537.2148,100
638.25,0,2536.862075,100
638.5,0,2536.518797,100
638.75,0,2536.184663,100
639,0,2535.859382,100
639.25,0,2535.542675,100
639.5,0,2535.234276,100
639.75,0,2534.933927,100
640,24.54604129,2533.402399,100
640.25,26.25452178,2527.804632,100
640.5,27.91490928,2521.945197,100
640.75,29.53281117,2515.829705,100
641,31.1126328,2509.462894,100
641.25,32.65789991,2502.848806,100
641.5,34.17147815,2495.990913,100
641.75,35.65572716,2488.892212,100
642,37.1126116,2481.555305,100
642.25,38.54378285,2473.982447,100
642.5,39.95064043,2466.175598,100
642.75,41.33437884,2458.136458,100
643,42.69602396,2449.866494,100
643.25,44.03646158,2441.366964,100
643.5,45.35646019,2432.638939,100
643.75,46.65668919,2423.683316,100
644,47.9377338,2414.500833,100
644.25,49.20010721,2405.092081,100
644.5,50.44426063,2395.45751,100
644.75,1.49E-06,2385.597439,100
645,0,2383.694693,100
645.25,0,2381.791946,100
645.5,0,2380.335714,100
645.75,0,2379.026546,100
646,0,2377.823841,100
646.25,0,2376.706422,100
646.5,0,2375.660744,100
646.75,0,2374.677199,100
647,0,2373.748532,100
647.25,0,2372.869021,100
647.5,0,2372.034012,100
647.75,0,2371.239627,100
648,0,2370.482577,100
648.25,0,2369.76003,100
648.5,0,2369.069515,100
648.75,0,2368.408855,100
649,0,2367.776117,100
649.25,0,2367.16957,100
649.5,0,2366.587653,100
649.75,0,2366.028952,100
650,0,2365.492177,100
650.25,0,2364.976151,100
650.5,0,2371.033845,100
650.75,0,2377.069625,100
651,0,2383.083663,100
651.25,0,2389.076132,100
651.5,0,2395.047201,100
651.75,0,2400.997037,100
652,0,2406.925804,100
652.25,0,2412.833667,100
652.5,0,2418.720784,100
652.75,0,2424.587314,100
653,0,2430.433415,100
653.25,0,2436.259239,100
653.5,0,2442.064939,100
653.75,0,2447.850666,100
654,0,2453.616568,100
654.25,0,2459.362791,100
654.5,0,2465.08948,100
654.75,0,2470.796778,100
655,0,2476.484827,100
655.25,0,2482.153764,100
655.5,0,2487.803728,100
655.75,0,2493.434855,100
656,0,2499.047278,100
656.25,0,2504.641131,100
656.5,0,2510.216544,100
656.75,0,2515.773647,100
657,0,2521.312567,100
657.25,0,2526.833432,100
657.5,0,2532.336364,100
657.75,0,2537.821489,100
658,0,2543.288927,100
658.25,0,2548.738799,100
658.5,0,2554.171225,100
658.75,0,2559.586321,100
659,0,2564.984204,100
659.25,0,2570.364989,100
659.5,0,2575.72879,100
659.75,0,2581.075718,100
660,0,2586.405886,100
660.25,0,2591.719402,100
660.5,0,2597.016376,100
660.75,0,2602.296915,100
661,0,2607.561124,100
661.25,0,2612.809109,100
661.5,0,2618.040974,100
661.75,0,2623.256822,100
662,0,2628.456753,100
662.25,0,2633.640869,100
662.5,0,2638.809269,100
662.75,0,2643.962051,100
663,0,2649.099313,100
663.25,0,2654.22115,100
663.5,0,2659.327659,100
663.75,0,2664.418932,100
664,0,2669.495064,100
664.25,0,2674.556146,100
664.5,0,2679.602271,100
664.75,0,2684.633527,100
665,0,2689.650006,100
665.25,0,2694.651794,100
665.5,0,2699.63898,100
665.75,0,2704.61165,100
666,0,2709.569891,100
666.25,0,2714.513787,100
666.5,0,2719.443422,100
666.75,0,2724.358879,100
667,0,2729.260241,100
667.25,0,2734.14759,100
667.5,0,2739.021006,100
667.75,0,2743.880569,100
668,0,2748.726358,100
668.25,0,2753.558453,100
668.5,0,2758.37693,100
668.75,0,2763.181866,100
669,0,2767.973338,100
669.25,0,2772.751421,100
669.5,0,2777.516189,100
669.75,0,2782.267718,100
670,0,2787.006079,100
670.25,0,2791.731347,100
670.5,0,2796.443591,100
670.75,0,2801.142885,100
671,0,2805.829298,100
671.25,0,2810.502901,100
671.5,0,2815.163762,100
671.75,0,2819.81195,100
672,0,2824.447534,100
672.25,0,2829.07058,100
672.5,0,2833.681156,100
672.75,0,2838.279328,100
673,0,2842.865161,100
673.25,0,2847.43872,100
673.5,0,2852.00007,100
673.75,0,2856.549274,100
674,0,2861.086396,100
674.25,0,2865.611498,100
674.5,0,2870.124643,100
674.75,0,2874.625891,100
675,0,2879.115305,100
675.25,0,2883.592945,100
675.5,0,2888.05887,100
675.75,0,2892.513141,100
676,0,2896.955815,100
676.25,0,2901.386952,100
676.5,0,2905.80661,100
676.75,0,2910.214845,100
677,0,2914.611716,100
677.25,0,2918.997277,100
677.5,0,2923.371586,100
677.75,0,2927.734698,100
678,0,2932.086668,100
678.25,0,2936.427551,100
678.5,0,2940.7574,100
678.75,0,2945.07627,100
679,0,2949.384213,100
679.25,0,2953.681283,100
679.5,0,2957.967532,100
679.75,0,2962.243011,100
680,0,2966.507773,100
680.25,0,2970.761869,100
680.5,0,2975.005348,100
680.75,0,2979.238262,100
681,0,2983.460661,100
681.25,0,2987.672593,100
681.5,0,2991.874108,100
681.75,0,2996.065254,100
682,0,3000.246081,100
682.25,0,3004.416635,100
682.5,0,3008.576965,100
682.75,0,3012.727118,100
683,0,3016.867139,100
683.25,0,3020.997077,100
683.5,0,3025.116977,100
683.75,0,3029.226884,100
684,0,3033.326844,100
684.25,0,3037.416902,100
684.5,0,3041.497103,100
684.75,0,3045.567491,100
685,0,3049.628111,100
685.25,0,3053.679005,100
685.5,0,3057.720217,100
685.75,0,3061.75179,100
686,0,3065.773767,100
686.25,0,3069.78619,100
686.5,0,3073.789101,100
686.75,0,3077.782542,100
687,0,3081.766555,100
687.25,0,3085.74118,100
687.5,0,3089.706458,100
687.75,0,3093.66243,100
688,0,3097.609136,100
688.25,0,3101.546617,100
688.5,0,3105.47491,100
688.75,0,3109.394057,100
689,0,3113.304096,100
689.25,0,3117.205066,100
689.5,0,3121.097005,100
689.75,0,3124.979952,100
690,0,3128.853944,100
690.25,0,3132.719019,100
690.5,0,3136.575215,100
690.75,0,3140.422569,100
691,0,3144.261117,100
691.25,0,3148.090897,100
691.5,0,3151.911944,100
691.75,0,3155.724296,100
692,0,3159.527987,100
692.25,0,3163.323053,100
692.5,0,3167.10953,100
692.75,0,3170.887453,100
693,0,3174.656856,100
693.25,0,3178.417775,100
693.5,0,3182.170244,100
693.75,0,3185.914296,100
694,0,3189.649967,100
694.25,0,3193.377289,100
694.5,0,3197.096296,100
694.75,0,3200.807022,100
695,0,3204.509499,100
695.25,0,3208.20376,100
695.5,0,3211.889838,100
695.75,0,3215.567765,100
696,0,3219.237574,100
696.25,0,3222.899296,100
696.5,0,3226.552963,100
696.75,0,3230.198606,100
697,0,3233.836258,100
697.25,0,3237.465948,100
697.5,0,3241.087709,100
697.75,0,3244.70157,100
698,0,3248.307562,100
698.25,0,3251.905716,100
698.5,0,3255.496062,100
698.75,0,3259.078629,100
699,0,3262.653448,100
699.25,0,3266.220547,100
699.5,0,3269.779957,100
699.75,0,3273.331706,100
700,0,3276.875823,100
700.25,0,3280.412337,100
700.5,0,3283.941278,100
700.75,0,3287.462672,100
701,0,3290.97655,100
701.25,0,3294.482937,100
701.5,0,3297.981863,100
701.75,0,3301.473356,100
702,0,3304.957442,100
702.25,0,3308.43415,100
702.5,0,3311.903506,100
702.75,0,3315.365537,100
703,0,3318.820271,100
703.25,0,3322.267734,100
703.5,0,3325.707953,100
703.75,0,3329.140954,100
704,0,3332.566763,100
704.25,0,3335.985407,100
704.5,0,3339.39691,100
704.75,0,3342.801301,100
705,0,3346.198602,100
705.25,0,3349.588841,100
705.5,0,3352.972043,100
705.75,0,3356.348232,100
706,0,3359.717434,100
706.25,0,3363.079673,100
706.5,0,3366.434975,100
706.75,0,3369.783363,100
707,0,3373.124863,100
707.25,0,3376.459498,100
707.5,0,3379.787293,100
707.75,0,3383.108271,100
708,0,3386.422457,100
708.25,0,3389.729874,100
708.5,0,3393.030547,100
708.75,0,3396.324497,100
709,0,3399.611749,100
709.25,0,3402.892325,100
709.5,0,3406.16625,100
709.75,0,3409.433545,100
710,0,3412.694234,100
710.25,0,3415.948338,100
710.5,0,3419.195882,100
710.75,0,3422.436886,100
711,0,3425.671374,100
711.25,0,3428.899367,100
711.5,0,3432.120888,100
711.75,0,3435.335958,100
712,0,3438.544599,100
712.25,0,3441.746834,100
712.5,0,3444.942682,100
712.75,0,3448.132166,100
713,0,3451.315307,100
713.25,0,3454.492127,100
713.5,0,3457.662645,100
713.75,0,3460.826884,100
714,0,3463.984864,100
714.25,0,3467.136606,100
714.5,0,3470.28213,100
714.75,0,3473.421457,100
715,0,3476.554607,100
715.25,0,3479.681601,100
715.5,0,3482.802458,100
715.75,0,3485.917199,100
716,0,3489.025844,100
716.25,0,3492.128412,100
716.5,0,3495.224923,100
716.75,0,3498.315398,100
717,0,3501.399854,100
717.25,0,3504.478312,100
717.5,0,3507.550792,100
717.75,0,3510.617311,100
718,0,3513.677891,100
718.25,0,3516.732548,100
718.5,0,3519.781303,100
718.75,0,3522.824174,100
719,0,3525.861179,100
719.25,0,3528.892338,100
719.5,0,3531.91767,100
719.75,0,3534.937191,100
720,100,3524.859714,100
720.25,100,3511.837942,100
720.5,100,3498.781601,100
720.75,100,3485.690287,100
721,100,3472.563588,100
721.25,100,3459.401084,100
721.5,100,3446.202347,100
721.75,100,3432.966942,100
722,100,3419.694427,100
722.25,100,3406.38435,100
722.5,100,3393.036251,100
722.75,100,3379.649663,100
723,100,3366.22411,100
723.25,100,3352.759104,100
723.5,100,3339.254151,100
723.75,100,3325.708746,100
724,100,3312.122376,100
724.25,100,3298.494515,100
724.5,100,3284.824628,100
724.75,100,3271.112171,100
725,100,3257.356588,100
725.25,100,3243.55731,100
725.5,100,3229.71376,100
725.75,100,3215.825346,100
726,100,3201.891466,100
726.25,100,3187.911503,100
726.5,100,3173.88483,100
726.75,100,3159.810806,100
727,100,3145.688774,100
727.25,100,3131.518066,100
727.5,100,3117.297998,100
727.75,100,3103.02787,100
728,100,3088.706969,100
728.25,100,3074.334565,100
728.5,100,3059.909911,100
728.75,100,3045.432243,100
729,100,3030.900782,100
729.25,100,3016.314728,100
729.5,100,3001.673263,100
729.75,100,2986.975551,100
730,100,2972.220736,100
730.25,100,2957.407941,100
730.5,100,2942.536267,100
730.75,100,2927.604795,100
731,100,2912.612582,100
731.25,100,2897.558661,100
731.5,100,2882.442043,100
731.75,100,2867.261711,100
732,100,2852.016624,100
732.25,100,2836.705715,100
732.5,100,2821.327885,100
732.75,100,2805.88201,100
733,100,2790.366934,100
733.25,100,2774.78147,100
733.5,100,2759.1244,100
733.75,100,2743.39447,100
734,100,2727.590393,100
734.25,100,2711.710845,100
734.5,100,2695.754464,100
734.75,100,2679.719849,100
735,100,2663.605557,100
735.25,100,2647.410105,100
735.5,100,2631.131964,100
735.75,100,2614.769558,100
736,100,2598.321264,100
736.25,100,2581.785409,100
736.5,100,2565.160266,100
736.75,100,2548.444054,100
737,100,2531.634936,100
737.25,100,2514.731013,100
737.5,100,2497.730325,100
737.75,100,2480.630845,100
738,100,2463.430478,100
738.25,100,2446.127058,100
738.5,100,2428.718343,100
738.75,100,2411.20201,100
739,100,2393.575655,100
739.25,100,2375.836786,100
739.5,100,2357.982819,100
739.75,100,2340.011074,100
740,100,2321.918768,100
740.25,100,2303.703012,100
740.5,100,2285.360802,100
740.75,100,2266.889017,100
741,100,2248.284408,100
741.25,100,2229.543594,100
741.5,100,2210.663051,100
741.75,100,2191.639106,100
742,100,2172.467929,100
742.25,100,2153.14552,100
742.5,100,2133.6677,100
742.75,100,2114.030101,100
743,100,2094.228151,100
743.25,100,2074.257063,100
743.5,100,2054.111818,100
743.75,100,2033.787153,100
744,100,2013.277541,100
744.25,100,1992.577169,100
744.5,100,1971.679926,100
744.75,100,1950.579371,100
745,100,1929.268716,100
745.25,100,1907.740794,100
745.5,100,1885.988029,100
745.75,100,1864.002405,100
746,100,1841.77543,100
746.25,100,1819.298092,100
746.5,100,1796.560813,100
746.75,100,1773.553404,100
747,100,1750.265003,100
747.25,100,1726.684014,100
747.5,0,1702.798033,100
